Arguments;Attacks;PercentageIncomplete;Index;Runtime;PreprocessingTime;GroundingTime;Timeout;NrRelevant;NrReachable;StabilityTime;StabilityStatus
250;375;30;2;0,13510465621948242;0,024035215377807617;0,057923078536987305;0;4;26;0,012720584869384766;Unstable
10;15;30;22;0,026381731033325195;0,0031828880310058594;0,01092672348022461;0;12;7;0,0020956993103027344;Unstable
250;375;10;19;0,08359169960021973;0,06424593925476074;0,006071329116821289;0;0;2;0,009181022644042969;is_out(a0)
25;37;30;8;0,01898193359375;0,003994941711425781;0,004518747329711914;0;4;2;0,002742767333984375;Unstable
15;22;30;15;0,024669647216796875;0,0035216808319091797;0,008368492126464844;0;5;5;0,003470897674560547;Unstable
25;37;20;23;0,03392839431762695;0,004048585891723633;0,015777587890625;0;12;8;0,0023839473724365234;Unstable
20;30;10;7;0,02230072021484375;0,00426793098449707;0,007422685623168945;0;2;2;0,002309083938598633;Unstable
5;7;30;23;0,018482446670532227;0,0027008056640625;0,004999876022338867;0;2;2;0,0026450157165527344;Unstable
25;37;30;6;0,017560482025146484;0,0036182403564453125;0,0044345855712890625;0;0;2;0,002576589584350586;is_in(a0)
10;15;20;15;0,014923810958862305;0,002847909927368164;0,0030221939086914062;0;0;0;0,0019330978393554688;is_in(a0)
100;150;40;10;0,03795790672302246;0,018521547317504883;0,006326436996459961;0;9;4;0,007649421691894531;Unstable
15;22;20;14;0,017432689666748047;0,0036246776580810547;0,004701375961303711;0;2;1;0,001920461654663086;Unstable
5;7;40;17;0,016170501708984375;0,0025835037231445312;0,00486302375793457;0;0;2;0,0016601085662841797;is_in(a0)
100;150;40;23;0,03142690658569336;0,014896869659423828;0,00421905517578125;0;7;3;0,006771564483642578;Unstable
200;300;10;6;0,06561136245727539;0,05572628974914551;0,002462625503540039;0;0;0;0,00868988037109375;is_in(a0)
150;225;10;5;0,35375547409057617;0,036100149154663086;0,11229968070983887;0;12;26;0,0053980350494384766;Unstable
150;225;20;12;0,0377199649810791;0,02208256721496582;0,0035343170166015625;0;2;1;0,007750511169433594;Unstable
25;37;40;12;0,05350208282470703;0,004414081573486328;0,029117822647094727;0;4;18;0,0026483535766601562;Unstable
100;150;20;6;0,19806957244873047;0,01777505874633789;0,09684443473815918;0;5;30;0,005286455154418945;Unstable
10;15;40;17;0,030483722686767578;0,0031647682189941406;0,012506723403930664;0;22;10;0,002113819122314453;Unstable
50;75;10;14;0,017700910568237305;0,005501508712768555;0,003343343734741211;0;2;1;0,0028378963470458984;Unstable
200;300;20;20;0,0592961311340332;0,042818307876586914;0,0033540725708007812;0;2;1;0,00958108901977539;Unstable
20;30;20;8;0,018364667892456055;0,0035266876220703125;0,00515437126159668;0;2;2;0,002104043960571289;Unstable
200;300;10;19;0,051488637924194336;0,04199934005737305;0,0024247169494628906;0;0;0;0,00784444808959961;is_in(a0)
20;30;40;18;0,05026721954345703;0,005518198013305664;0,028406620025634766;0;0;18;0,0024728775024414062;is_out(a0)
250;375;40;13;3,4138824939727783;0,0623164176940918;0,4071066379547119;0;2;134;0,013397932052612305;Unstable
15;22;40;22;0,0388178825378418;0,003719806671142578;0,01990675926208496;0;2;13;0,002249002456665039;is_out(a0)
20;30;40;11;0,016073942184448242;0,003820657730102539;0,0027017593383789062;0;0;0;0,002605438232421875;is_in(a0)
